id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
26401,UUWW,medium_airport,"Vnukovo International Airport",55.5914993286133,37.2615013122559,685,EU,RU,RU-MOS,Moscow,yes,UUWW,VKO,,http://www.vnukovo.ru/eng,http://en.wikipedia.org/wiki/Vnukovo_International_Airport,"MOW, ÐÐµÐ¶Ð´ÑÐ½Ð°ÑÐ¾Ð´Ð½ÑÐ¹ Ð°ÑÑÐ¾Ð¿Ð¾ÑÑ ÐÐ½ÑÐºÐ¾Ð²Ð¾"
32506,UUYH,medium_airport,"Ukhta Airport",63.5668983459473,53.8046989440918,482,EU,RU,RU-KO,Ukhta,yes,UUYH,UCT,,,http://en.wikipedia.org/wiki/Ukhta_Airport,
42946,UUYI,medium_airport,"Inta Airport",66.0548324584961,60.1103210449219,184,AS,RU,RU-KO,Inta,no,UUYI,INA,,,http://en.wikipedia.org/wiki/Inta_Airport,"ÐÑÑÐ¾Ð¿Ð¾ÑÑ ÐÐ½ÑÐ°"
32154,UUYP,medium_airport,"Pechora Airport",65.1211013793945,57.1307983398438,98,EU,RU,RU-KO,Pechora,yes,UUYP,PEX,,,http://en.wikipedia.org/wiki/Pechora_Airport,
32555,UUYS,medium_airport,"Usinsk Airport",66.0046997070312,57.3671989440918,262,EU,RU,RU-KO,Usinsk,yes,UUYS,USK,,,http://en.wikipedia.org/wiki/Usinsk_Airport,
32581,UUYW,medium_airport,"Vorkuta Airport",67.4886016845703,63.9930992126465,604,AS,RU,RU-KO,Vorkuta,yes,UUYW,VKT,,,http://en.wikipedia.org/wiki/Vorkuta_Airport,
26402,UUYY,medium_airport,"Syktyvkar Airport",61.6469993591309,50.845100402832,342,EU,RU,RU-KO,Syktyvkar,yes,UUYY,SCW,,,http://en.wikipedia.org/wiki/Syktyvkar_Airport,
26403,UWGG,medium_airport,"Nizhny Novgorod International Airport",56.2300987243652,43.7840003967285,256,EU,RU,RU-NIZ,"Nizhny Novgorod",yes,UWGG,GOJ,,,http://en.wikipedia.org/wiki/Nizhny_Novgorod_International_Airport,"Strigino Airport"
35174,UWKB,medium_airport,"Bugulma Airport",54.6399993896484,52.801700592041,991,EU,RU,RU-TA,Bugulma,yes,UWKB,UUA,,,http://en.wikipedia.org/wiki/Bugulma_Airport,"ÐÑÑÐ¾Ð¿Ð¾ÑÑ ÐÑÐ³ÑÐ»ÑÐ¼Ð°"
26404,UWKD,medium_airport,"Kazan International Airport",55.606201171875,49.2787017822266,411,EU,RU,RU-TA,Kazan,yes,UWKD,KZN,,,http://en.wikipedia.org/wiki/Kazan_International_Airport,
26405,UWKE,medium_airport,"Begishevo Airport",55.5647010803223,52.0924987792969,643,EU,RU,RU-TA,Nizhnekamsk,yes,UWKE,NBC,,,http://en.wikipedia.org/wiki/Begishevo_Airport,
31707,UWKJ,medium_airport,"Yoshkar-Ola Airport",56.7005996704102,47.9047012329102,348,EU,RU,RU-ME,Yoshkar-Ola,yes,UWKJ,JOK,,,http://en.wikipedia.org/wiki/Yoshkar-Ola_Airport,"ÐÑÑÐ¾Ð¿Ð¾ÑÑ ÐÐ¾ÑÐºÐ°Ñ-ÐÐ»Ð°"
26406,UWKS,medium_airport,"Cheboksary Airport",56.0903015136719,47.3473014831543,558,EU,RU,RU-CU,Cheboksary,yes,UWKS,CSY,,,http://en.wikipedia.org/wiki/Cheboksary_Airport,
26407,UWLW,medium_airport,"Ulyanovsk East Airport",54.4010009765625,48.8027000427246,252,EU,RU,RU-ULY,Ulyanovsk,yes,UWLW,ULY,,,http://en.wikipedia.org/wiki/Ulyanovsk_Vostochny_Airport,"Ulyanovsk Vostochny Airport"
26408,UWOO,medium_airport,"Orenburg Central Airport",51.7957992553711,55.4566993713379,387,EU,RU,RU-ORE,Orenburg,yes,UWOO,REN,,http://www.airoport.orenair.ru/,http://en.wikipedia.org/wiki/Orenburg_Tsentralny_Airport,"Orenburg Tsentralny Airport, ÐÑÑÐ¾Ð¿Ð¾ÑÑ Ð¦ÐµÐ½ÑÑÐ°Ð»ÑÐ½ÑÐ¹"
26409,UWOR,medium_airport,"Orsk Airport",51.0724983215332,58.5956001281738,909,EU,RU,RU-ORE,Orsk,yes,UWOR,OSW,,,http://en.wikipedia.org/wiki/Orsk_Airport,
32155,UWPP,medium_airport,"Penza Airport",53.1105995178223,45.0210990905762,614,EU,RU,RU-PNZ,Penza,yes,UWPP,PEZ,,,http://en.wikipedia.org/wiki/Penza_Airport,"Penza South"
42965,UWPS,medium_airport,"Saransk Airport",54.125129699707,45.2122573852539,676,EU,RU,RU-MO,Saransk,yes,UWPS,SKX,,,http://en.wikipedia.org/wiki/Saransk_Airport,"ÐÑÑÐ¾Ð¿Ð¾ÑÑ Ð¡Ð°ÑÐ°Ð½ÑÐº"
30804,UWSB,medium_airport,"Balakovo Airport",51.8582992554,47.7456016541,95,EU,RU,RU-SAR,Balakovo,yes,UWSB,BWO,,,http://en.wikipedia.org/wiki/Balakovo_Airport,"Malaya Bykovka Airport, ÐÑÑÐ¾Ð¿Ð¾ÑÑ ÐÐ°Ð»Ð°ÐºÐ¾Ð²Ð¾, ÐÑÑÐ¾Ð¿Ð¾ÑÑ ÐÐ°Ð»Ð°Ñ ÐÑÐºÐ¾Ð²ÐºÐ°"
26410,UWSS,medium_airport,"Saratov Central Airport",51.564998626709,46.0466995239258,499,EU,RU,RU-SAR,Saratov,yes,UWSS,RTW,,,http://en.wikipedia.org/wiki/Saratov_Tsentralny_Airport,"Saratov Tsentralny Airport, ÐÑÑÐ¾Ð¿Ð¾ÑÑ Ð¦ÐµÐ½ÑÑÐ°Ð»ÑÐ½ÑÐ¹"
30690,UWUB,small_airport,"Beloretsk Airport",53.9380989074707,58.3400001525879,1827,EU,RU,RU-BA,Beloretsk,no,UWUB,BCX,,,,
32019,UWUF,small_airport,"Neftekamsk Airport",56.1068992614746,54.3471984863281,456,EU,RU,RU-BA,Neftekamsk,no,UWUF,NEF,,,,
32112,UWUK,small_airport,"Oktyabrskiy Airport",54.4399986267,53.3883018494,377,EU,RU,RU-TA,Kzyl-Yar,no,UWUK,OKT,,,http://en.wikipedia.org/wiki/Oktyabrsky_Airport,"Oktyabrsky Airport, ÐÑÑÐ¾Ð¿Ð¾ÑÑ ÐÐºÑÑÐ±ÑÑÑÐºÐ¸Ð¹"
26411,UWUU,large_airport,"Ufa International Airport",54.5574989318848,55.8744010925293,449,EU,RU,RU-BA,Ufa,yes,UWUU,UFA,,http://www.airportufa.ru/en/about,http://en.wikipedia.org/wiki/Ufa_International_Airport,"ÐÐµÐ¶Ð´ÑÐ½Ð°ÑÐ¾Ð´Ð½ÑÐ¹ Ð°ÑÑÐ¾Ð¿Ð¾ÑÑ Ð£ÑÐ°"
26412,UWWW,large_airport,"Kurumoch International Airport",53.5049018859863,50.1642990112305,477,EU,RU,RU-SAM,Samara,yes,UWWW,KUF,,,http://en.wikipedia.org/wiki/Kurumoch_International_Airport,
39084,UY-0001,small_airport,"Fray Bentos Airport",-33.1430015563965,-58.2941017150879,52,SA,UY,UY-RN,"Fray Bentos",no,,FZB,,,,
39085,UY-0002,small_airport,"Rocha Airport",-34.478099822998,-54.279899597168,91,SA,UY,UY-RO,Rocha,no,,RCH,,,,
3296,VA1P,small_airport,"Diu Airport",20.7131004333496,70.9210968017578,31,AS,IN,IN-GJ,Diu,yes,VA1P,DIU,VA1P,http://aai.aero/allAirports/diu_airpo_gi.jsp,http://en.wikipedia.org/wiki/Diu_Airport,
26431,VAAH,medium_airport,"Sardar Vallabhbhai Patel International Airport",23.0771999359,72.6346969604,189,AS,IN,IN-GJ,Ahmedabad,yes,VAAH,AMD,,,http://en.wikipedia.org/wiki/Sardar_Vallabhbhai_Patel_International_Airport,"Gandhinagar Air Force Station"
26432,VAAK,medium_airport,"Akola Airport",20.6989994049072,77.0586013793945,999,AS,IN,IN-MM,,no,VAAK,AKD,,,,
26433,VAAU,medium_airport,"Aurangabad Airport",19.862699508667,75.3981018066406,1911,AS,IN,IN-MM,Aurangabad,yes,VAAU,IXU,,http://aai.aero/allAirports/aurangabad_generalinfo.jsp,http://en.wikipedia.org/wiki/Aurangabad_Airport,"Chikkalthana Airport"
26434,VABB,large_airport,"Chhatrapati Shivaji International Airport",19.0886993408203,72.8678970336914,37,AS,IN,IN-MM,Mumbai,yes,VABB,BOM,,http://www.csia.in/,http://en.wikipedia.org/wiki/Chhatrapati_Shivaji_International_Airport,"Bombay, Sahar International Airport"
26435,VABI,medium_airport,"Bilaspur Airport",21.9883995056152,82.1110000610352,899,AS,IN,IN-CT,,no,VABI,PAB,,,http://en.wikipedia.org/wiki/Bilaspur_Airport,
26436,VABJ,medium_airport,"Bhuj Airport",23.2877998352,69.6701965332,268,AS,IN,IN-GJ,Bhuj,yes,VABJ,BHJ,,http://aai.aero/allAirports/bhuj_generalinfo.jsp,http://en.wikipedia.org/wiki/Bhuj_Airport,"Bhuj Rudra Mata Air Force Station, Shyamji Krishna Verma, Bhuj Airport"
26437,VABM,medium_airport,"Belgaum Airport",15.859299659729,74.6183013916016,2487,AS,IN,IN-KA,,yes,VABM,IXG,,,http://en.wikipedia.org/wiki/Belgaum_Airport,
26438,VABO,medium_airport,"Vadodara Airport",22.3362007141,73.2263031006,129,AS,IN,IN-GJ,Vadodara,yes,VABO,BDQ,,http://aai.aero/allAirports/vadodara_generalinfo.jsp,http://en.wikipedia.org/wiki/Vadodara_Airport,"Civil Airport Harni"
26439,VABP,medium_airport,"Bhopal Airport",23.2875003815,77.3374023438,1719,AS,IN,IN-MP,Bhopal,yes,VABP,BHO,,http://aai.aero/allAirports/bhopal_generalinfo.jsp,http://en.wikipedia.org/wiki/Bhopal_Airport,
26440,VABV,medium_airport,"Bhavnagar Airport",21.752199173,72.1852035522,44,AS,IN,IN-GJ,Bhavnagar,yes,VABV,BHU,,http://aai.aero/allAirports/bhavnagar.jsp,http://en.wikipedia.org/wiki/Bhavnagar_Airport,
26441,VADN,medium_airport,"Daman Airport",20.4344005584717,72.8432006835938,33,AS,IN,IN-DD,,no,VADN,NMB,,,http://en.wikipedia.org/wiki/Daman_Airport,
26443,VAGN,medium_airport,"Guna Airport",24.6546993255615,77.347297668457,1600,AS,IN,IN-MP,,no,VAGN,GUX,,,,
26444,VAGO,large_airport,"Dabolim Airport",15.3808002471924,73.8313980102539,184,AS,IN,IN-GA,"Vasco da Gama",yes,VAGO,GOI,,,http://en.wikipedia.org/wiki/Dabolim_Airport,"Goa Airport, Dabolim Navy Airbase, à¤¦à¤¾à¤¬à¥à¤³à¥ à¤µà¤¿à¤®à¤¾à¤¨à¤¤à¤³"
26445,VAHB,medium_airport,"Hubli Airport",15.361700058,75.0848999023,2171,AS,IN,IN-KA,Hubli,yes,VAHB,HBX,,http://www.airportsindia.org.in/allAirports/hubli_generalinfo.jsp,http://en.wikipedia.org/wiki/Hubli_Airport,
26446,VAID,medium_airport,"Devi Ahilyabai Holkar Airport",22.7217998505,75.8011016846,1850,AS,IN,IN-MP,Indore,yes,VAID,IDR,,http://aai.aero/allAirports/indore_technicalinfo.jsp,http://en.wikipedia.org/wiki/Devi_Ahilyabai_Holkar_International_Airport,
26447,VAJB,medium_airport,"Jabalpur Airport",23.1777992248535,80.052001953125,1624,AS,IN,IN-MP,,yes,VAJB,JLR,,,http://en.wikipedia.org/wiki/Jabalpur_Airport,
26448,VAJM,medium_airport,"Jamnagar Airport",22.4654998779297,70.0126037597656,69,AS,IN,IN-GJ,Jamnagar,yes,VAJM,JGA,,,http://en.wikipedia.org/wiki/Jamnagar_Airport,"Jamnagar Air Force Station"
26449,VAKE,medium_airport,"Kandla Airport",23.1126995087,70.1003036499,96,AS,IN,IN-GJ,Kandla,no,VAKE,IXY,,http://aai.aero/allAirports/kandla_generalinfo.jsp,http://en.wikipedia.org/wiki/Kandla_Airport,
26450,VAKJ,medium_airport,"Khajuraho Airport",24.817199707,79.9186019897,728,AS,IN,IN-MP,Khajuraho,yes,VAKJ,HJR,,http://www.aai.aero/allAirports/khajuraho_generalinfo.jsp,http://en.wikipedia.org/wiki/Khajuraho_Airport,
26451,VAKP,medium_airport,"Kolhapur Airport",16.6646995544,74.2893981934,1996,AS,IN,IN-MM,,yes,VAKP,KLH,,,http://en.wikipedia.org/wiki/Kolhapur_Airport,
26452,VAKS,medium_airport,"Keshod Airport",21.3171005249023,70.2704010009766,167,AS,IN,IN-GJ,,no,VAKS,IXK,,,,
30180,VAND,medium_airport,"Nanded Airport",19.1833000183,77.3167037964,1250,AS,IN,IN-MM,Nanded,yes,VAND,NDC,,,http://en.wikipedia.org/wiki/Nanded_Airport,
26453,VANP,medium_airport,"Dr. Babasaheb Ambedkar International Airport",21.0921993255615,79.0472030639648,1033,AS,IN,IN-MM,Naqpur,yes,VANP,NAG,,http://aai.aero/allAirports/nagpur1_generalinfo.jsp,http://en.wikipedia.org/wiki/Dr._Babasaheb_Ambedkar_International_Airport,"Sonegaon Airport, Sonegaon Air Force Station"
26454,VANR,medium_airport,"Gandhinagar Airport",19.9636993408203,73.8076019287109,1959,AS,IN,IN-MM,Nashik,yes,VANR,ISK,,,,"Nasik Road Airport"
26455,VAPO,medium_airport,"Pune Airport",18.5820999145508,73.9197006225586,1942,AS,IN,IN-MM,Pune,yes,VAPO,PNQ,,,http://en.wikipedia.org/wiki/Pune_Airport,"Lohegaon Airport, Lohegaon Air Force Station"
26456,VAPR,medium_airport,"Porbandar Airport",21.6487007141,69.6572036743,23,AS,IN,IN-GJ,Porbandar,yes,VAPR,PBD,,http://www.airportsindia.org.in/allAirports/porbander.jsp,http://en.wikipedia.org/wiki/Porbandar_Airport,
26457,VARG,medium_airport,"Ratnagiri Airport",17.013599395752,73.3277969360352,305,AS,IN,IN-MM,,no,VARG,RTC,,,,
26458,VARK,medium_airport,"Rajkot Airport",22.3092002869,70.7795028687,441,AS,IN,IN-GJ,Rajkot,yes,VARK,RAJ,,http://www.airportsindia.org.in/allAirports/rajkot.jsp,http://en.wikipedia.org/wiki/Rajkot_Airport,
26459,VARP,medium_airport,"Raipur Airport",21.1804008484,81.7388000488,1041,AS,IN,IN-CT,Raipur,yes,VARP,RPR,,http://aai.aero/allAirports/raipur_generalinfo.jsp,http://en.wikipedia.org/wiki/Raipur_Airport,"Mana Airport"
26460,VASL,medium_airport,"Solapur Airport",17.6280002594,75.9347991943,1584,AS,IN,IN-MM,Solapur,yes,VASL,SSE,,,http://en.wikipedia.org/wiki/Solapur_Airport,Sholapur
26461,VASU,medium_airport,"Surat Airport",21.1140995025635,72.7417984008789,16,AS,IN,IN-GJ,,no,VASU,STV,,,,
26462,VAUD,medium_airport,"Maharana Pratap Airport",24.6177005768,73.8961029053,1684,AS,IN,IN-RJ,Udaipur,yes,VAUD,UDR,,http://www.airportsindia.org.in/allAirports/udaipur_airpo_gi.jsp,http://en.wikipedia.org/wiki/Udaipur_Airport,"Dabok Airport"
26463,VCBI,large_airport,"Bandaranaike International Colombo Airport",7.1807599067688,79.8841018676758,30,AS,LK,LK-1,Colombo,yes,VCBI,CMB,,http://www.airport.lk/,http://en.wikipedia.org/wiki/Bandaranaike_International_Airport,"RAF Negombo, Katunayake International Airport"
26464,VCCA,medium_airport,"Anuradhapura Air Force Base",8.30148983001709,80.4279022216797,324,AS,LK,LK-7,Anuradhapura,no,VCCA,ADP,,,http://en.wikipedia.org/wiki/Anuradhapura_Airport,"SLAF Anuradhapura"
26465,VCCB,medium_airport,"Batticaloa Airport",7.70576000213623,81.6788024902344,20,AS,LK,LK-5,Batticaloa,no,VCCB,BTC,,,http://en.wikipedia.org/wiki/Batticaloa_Airport,
26466,VCCC,medium_airport,"Colombo Ratmalana Airport",6.82199001312256,79.8861999511719,22,AS,LK,LK-1,Colombo,yes,VCCC,RML,,,http://en.wikipedia.org/wiki/Ratmalana_Airport,
26467,VCCG,medium_airport,"Amparai Airport",7.33708000183105,81.6259002685547,150,AS,LK,LK-5,Amparai,no,VCCG,GOY,,,http://en.wikipedia.org/wiki/Amparai_Airport,
31927,VCCH,medium_airport,"Hingurakgoda Air Force Base",8.0498104095459,80.9813995361328,170,AS,LK,LK-7,"Polonnaruwa Town",no,VCCH,MNH,,http://www.airforce.lk/pages.php?pages=hingurakgoda,,"Minneriya Airport"
26468,VCCJ,medium_airport,"Kankesanturai Airport",9.79232978820801,80.0700988769531,33,AS,LK,LK-4,Jaffna,yes,VCCJ,JAF,,,http://en.wikipedia.org/wiki/Kankesanturai_Airport,"SLAF Palaly"
26469,VCCK,medium_airport,"Koggala Airport",5.99368000030518,80.3202972412109,10,AS,LK,LK-3,Galle,yes,VCCK,KCT,,,http://en.wikipedia.org/wiki/Koggala_Airport,"SLAF Koggala"
4392,VCCS,small_airport,"Sigiriya Air Force Base",7.95666980743,80.7285003662,630,AS,LK,LK-2,Sigiriya,no,VCCS,GIU,,http://www.airforce.lk/pages.php?pages=sigiriya,,"VC15, SLAF Sigiriya"
26471,VCCT,medium_airport,"China Bay Airport",8.5385103225708,81.1819000244141,6,AS,LK,LK-5,Trincomalee,yes,VCCT,TRR,,,http://en.wikipedia.org/wiki/China_Bay_Airport,"SLAF China Bay, RAF China Bay, Trincomalee Airport"
26472,VCCW,small_airport,"Weerawila International Airport",6.25448989868164,81.2351989746094,50,AS,LK,LK-3,Weerawila,yes,VCCW,WRZ,,,http://en.wikipedia.org/wiki/Weerawila_International_Airport,"Wirawila Airport"
26473,VDBG,medium_airport,"Battambang Airport",13.0956001281738,103.223999023438,59,AS,KH,KH-2,Battambang,yes,VDBG,BBM,,,http://en.wikipedia.org/wiki/Battambang_Airport,
26474,VDKH,medium_airport,"Kampong Chhnang Airport",12.2552003860474,104.564002990723,56,AS,KH,KH-4,,no,VDKH,KZC,,,,
46543,VDKK,small_airport,"Kaoh Kong Airport",11.6133971186,102.997083664,,AS,KH,KH-9,"Kaoh Kong",no,VDKK,KKZ,,,,
31781,VDKT,small_airport,"Kratie Airport",12.4879999160767,106.055000305176,,AS,KH,KH-10,Kratie,no,VDKT,KTI,,,,
26475,VDPP,large_airport,"Phnom Penh International Airport",11.5466003417969,104.84400177002,40,AS,KH,KH-8,"Phnom Penh",yes,VDPP,PNH,,http://www.cambodia-airports.com/phnompenh/en/,http://en.wikipedia.org/wiki/Phnom_Penh_International_Airport,"Pochentong International Airport"
35306,VDRK,medium_airport,"Ratanakiri Airport",13.7299995422363,106.986999511719,,AS,KH,KH-16,Ratanakiri,no,VDRK,RBE,,,http://en.wikipedia.org/wiki/Ratanankiri_Airport,
26476,VDSR,large_airport,"Angkor International Airport",13.4106998443604,103.813003540039,60,AS,KH,KH-17,"Siem Reap",yes,VDSR,REP,,http://www.cambodia-airports.com/siemreap/en,http://en.wikipedia.org/wiki/Angkor_International_Airport,
26477,VDST,medium_airport,"Stung Treng Airport",13.5319004058838,106.014999389648,203,AS,KH,KH-19,"Stung Treng",yes,VDST,TNX,,,http://en.wikipedia.org/wiki/Stung_Treng_Airport,
26478,VDSV,small_airport,"Sihanoukville International Airport",10.5797004699707,103.637001037598,33,AS,KH,KH-18,Sihanukville,no,VDSV,KOS,,,http://en.wikipedia.org/wiki/Sihanoukville_International_Airport,"Kompong Som"
40444,VE-0095,heliport,"Isla de Tigre  Heliport",9.56999969482422,-62.4366989135742,20,SA,VE,VE-Y,"Isla de Tigre",no,,ELX,,,,
40463,VE-0114,small_airport,"Lagunillas Airport",10.1239995956421,-71.2379989624023,2469,SA,VE,VE-V,Lagunillas,no,,LGY,,,,
41598,VE-0205,small_airport,"Kamarata Airport",5.75,-62.4160003662109,1770,SA,VE,VE-F,Kamarata,no,,KTV,,,,
41599,VE-0206,small_airport,"La Guaira Airport",10.5333299636841,-67.033332824707,2569,SA,VE,VE-A,"La Guaira",no,,LAG,,,,
41600,VE-0207,small_airport,"San Felix Airport",8.35000038146973,-62.6333351135254,333,SA,VE,VE-F,"Ciudad Guayana",no,,SFX,,,,
41601,VE-0208,small_airport,"San Salvador de Paul Airport",7,-62,576,SA,VE,VE-F,"San Salvador de Paul",no,,SVV,,,,
41602,VE-0209,small_airport,"Wonken Airport",5.25,-61.7333335876465,3250,SA,VE,VE-F,Wonken,no,,WOK,,,,
26488,VEAN,medium_airport,"Along Airport",28.1753005981445,94.802001953125,900,AS,IN,IN-AR,,no,VEAN,IXV,,,http://en.wikipedia.org/wiki/Along_Airport,
26489,VEAT,medium_airport,"Agartala Airport",23.8869991302,91.2404022217,46,AS,IN,IN-TR,Agartala,yes,VEAT,IXA,,,http://en.wikipedia.org/wiki/Agartala_Airport,"Singerbhil Airport, Agartala Air Force Station"
26490,VEAZ,medium_airport,"Lengpui Airport",23.7465991974,92.8028030396,1001,AS,IN,IN-MZ,Aizawl,yes,VEAZ,AJL,,,http://en.wikipedia.org/wiki/Lengpui_Airport,
26491,VEBD,medium_airport,"Bagdogra Airport",26.6812000274658,88.3285980224609,412,AS,IN,IN-WB,Siliguri,yes,VEBD,IXB,,http://aai.aero/allAirports/bagdogra_generalinfo.jsp,http://en.wikipedia.org/wiki/Bagdogra_Airport,"Bagdogra Air Force Station"
32206,VEBG,small_airport,"Balurghat Airport",25.2616996765137,88.7956008911133,78,AS,IN,IN-WB,Balurghat,no,VEBG,RGH,,,,
26492,VEBI,medium_airport,"Shillong Airport",25.7035999298096,91.9786987304688,2910,AS,IN,IN-ML,Shillong,yes,VEBI,SHL,,,http://en.wikipedia.org/wiki/Shillong_Airport,"Barapani Airport, Barapani Air Force Station, Umroi Airport"
26494,VEBS,medium_airport,"Biju Patnaik Airport",20.2444000244,85.8178024292,138,AS,IN,IN-OR,Bhubaneswar,yes,VEBS,BBI,,http://aai.aero/allAirports/bhubaneshwar_generalinfo.jsp,http://en.wikipedia.org/wiki/Biju_Patnaik_Airport,
26496,VECC,large_airport,"Netaji Subhash Chandra Bose International Airport",22.6546993255615,88.4467010498047,16,AS,IN,IN-WB,Kolkata,yes,VECC,CCU,,,http://en.wikipedia.org/wiki/Netaji_Subhash_Chandra_Bose_International_Airport,"Calcutta, Kolkatta, Dum Dum Air Force Station"
26497,VECO,small_airport,"Cooch Behar Airport",26.330499649,89.4672012329,138,AS,IN,IN-WB,,no,VECO,COH,,,,
26498,VEDB,medium_airport,"Dhanbad Airport",23.8339996337891,86.4253005981445,847,AS,IN,IN-BR,,no,VEDB,DBD,,,,
44474,VEDZ,small_airport,"Daporijo Airport",27.9855003356934,94.2228012084961,750,AS,IN,IN-AR,,no,VEDZ,DAE,,,http://en.wikipedia.org/wiki/Daporijo_Airport,
26500,VEGK,medium_airport,"Gorakhpur Airport",26.7397003174,83.4496994019,259,AS,IN,IN-UP,Gorakhpur,yes,VEGK,GOP,,http://www.aai.aero/allAirports/gorakhpur.jsp,http://en.wikipedia.org/wiki/Gorakhpur_Airport,"Gorakhpur Air Force Station"
26501,VEGT,medium_airport,"Lokpriya Gopinath Bordoloi International Airport",26.1061000823975,91.5858993530273,162,AS,IN,IN-AS,Guwahati,yes,VEGT,GAU,,http://aai.aero/guwahati/index.jsp,http://en.wikipedia.org/wiki/Lokpriya_Gopinath_Bordoloi_International_Airport,"Borjhar Airport, Mountain Shadow Air Force Station"
26502,VEGY,medium_airport,"Gaya Airport",24.7443008422852,84.9512023925781,380,AS,IN,IN-BR,,yes,VEGY,GAY,,,http://en.wikipedia.org/wiki/Gaya_Airport,
26504,VEIM,medium_airport,"Imphal Airport",24.7600002289,93.896697998,2540,AS,IN,IN-MN,Imphal,yes,VEIM,IMF,,http://www.aai.aero/allAirports/imphal_gen.jsp,http://en.wikipedia.org/wiki/Imphal_Airport,
32183,VEJP,small_airport,"Jeypore Airport",18.8799991607666,82.552001953125,1952,AS,IN,IN-OR,Jeypore,no,VEJP,PYB,,,,"Jeypur, Jaypur"
26506,VEJS,medium_airport,"Jamshedpur Airport",22.8131999969482,86.1688003540039,505,AS,IN,IN-BR,,no,VEJS,IXW,,,,
26507,VEJT,medium_airport,"Jorhat Airport",26.7315006256,94.1754989624,311,AS,IN,IN-AS,Jorhat,yes,VEJT,JRH,,http://aai.aero/allAirports/jorhat_airpo_gi.jsp,http://en.wikipedia.org/wiki/Jorhat_Airport,"Rowriah Airport, Jorhat Air Force Station"
30005,VEKM,small_airport,"Kamalpur Airport",24.1317005157471,91.8142013549805,131,AS,IN,IN-TR,,no,VEKM,IXQ,,,,
26508,VEKR,medium_airport,"Kailashahar Airport",24.3082008361816,92.0072021484375,79,AS,IN,IN-TR,,no,VEKR,IXH,,,http://en.wikipedia.org/wiki/Kailashahar_Airport,
26509,VEKU,medium_airport,"Silchar Airport",24.9129009247,92.9786987305,352,AS,IN,IN-AS,Silchar,yes,VEKU,IXS,,http://aai.aero/allAirports/silchar_general.jsp,http://en.wikipedia.org/wiki/Silchar_Airport,"Kumbhigram Air Force Station"
31691,VEKW,small_airport,"Khowai Airport",24.0618991851807,91.6038970947266,95,AS,IN,IN-TR,Khowai,no,VEKW,IXN,,,,
26511,VELR,medium_airport,"North Lakhimpur Airport",27.2954998016357,94.0976028442383,330,AS,IN,IN-AS,Lilabari,yes,VELR,IXI,,,http://en.wikipedia.org/wiki/Lilabari_Airport,
31799,VEMH,small_airport,"Malda Airport",25.0330009460449,88.1330032348633,79,AS,IN,IN-WB,Malda,no,VEMH,LDA,,,,"English Bazar"
26512,VEMN,medium_airport,"Dibrugarh Airport",27.4839000702,95.0168991089,362,AS,IN,IN-AS,Dibrugarh,yes,VEMN,DIB,,,http://en.wikipedia.org/wiki/Dibrugarh_Airport,"Mohanbari Air Force Station"
26513,VEMR,medium_airport,"Dimapur Airport",25.8838996887,93.7711029053,487,AS,IN,IN-NL,Dimapur,yes,VEMR,DMU,,,http://en.wikipedia.org/wiki/Dimapur_Airport,
26514,VEMZ,medium_airport,"Muzaffarpur Airport",26.1191005706787,85.3136978149414,174,AS,IN,IN-BR,,no,VEMZ,MZU,,,,
31692,VEPG,small_airport,"Pasighat Airport",28.0660991668701,95.3356018066406,477,AS,IN,IN-AR,Pasighat,no,VEPG,IXT,,,http://en.wikipedia.org/wiki/Pasighat_Airport,
26517,VEPT,medium_airport,"Lok Nayak Jayaprakash Airport",25.591299057,85.0879974365,170,AS,IN,IN-BR,Patna,yes,VEPT,PAT,,http://airportsindia.org.in/allAirports/patna_techinfo.jsp,http://en.wikipedia.org/wiki/Lok_Nayak_Jayaprakash_Airport,
26519,VERC,medium_airport,"Birsa Munda Airport",23.3143005371,85.3217010498,2148,AS,IN,IN-BR,Ranchi,yes,VERC,IXR,,http://airportsindia.org.in/allAirports/ranchi.jsp,http://en.wikipedia.org/wiki/Birsa_Munda_Airport,
26520,VERK,medium_airport,"Rourkela Airport",22.2567005157471,84.8145980834961,659,AS,IN,IN-OR,,no,VERK,RRK,,,,
30356,VERU,small_airport,"Rupsi India Airport",26.1396999359131,89.9100036621094,131,AS,IN,IN-AS,,no,VERU,RUP,,,,
26521,VETZ,medium_airport,"Tezpur Airport",26.7091007232666,92.7846984863281,240,AS,IN,IN-AS,,yes,VETZ,TEZ,,,http://en.wikipedia.org/wiki/Tezpur_Airport,"Salonibari Airport, Tezpur Air Force Station"
26523,VEVZ,small_airport,"Vishakhapatnam Airport",17.721200943,83.2245025635,15,AS,IN,IN-AP,Visakhapatnam,yes,VEVZ,VTZ,,http://www.airportsindia.org.in/allAirports/vishakapatnam.jsp,http://en.wikipedia.org/wiki/Visakhapatnam_Airport,Visakhapatnam
26524,VEZO,medium_airport,"Zero Airport",27.5883007049561,93.8281021118164,5403,AS,IN,IN-AR,,no,VEZO,ZER,,,http://en.wikipedia.org/wiki/Zero_Airport,
